outlet_id,item_id,selling_price,available
O0093,I0020,490.77,True
O0093,I0018,365.97,True
O0093,I0023,256.57,True
O0093,I0022,299.89,True
O0093,I0024,249.73,True
O0093,I0021,328.81,True
O0093,I0019,378.72,True
O0094,I0019,354.28,True
O0094,I0025,92.75,True
O0094,I0024,247.8,True
O0094,I0021,325.06,True
O0094,I0018,363.36,True
O0094,I0020,427.2,True
O0094,I0022,313.5,True
O0094,I0023,261.33,True
O0095,I0020,441.98,True
O0095,I0023,260.81,True
O0095,I0021,313.77,True
O0095,I0019,342.36,True
O0095,I0025,87.04,True
O0095,I0024,228.72,True
O0095,I0018,362.75,True
O0095,I0022,285.4,True
O0096,I0020,485.29,True
O0096,I0019,345.04,True
O0096,I0025,84.68,False
O0096,I0021,303.0,True
O0096,I0018,365.18,True
O0096,I0023,256.33,True
O0096,I0024,241.92,True
O0096,I0022,298.23,True
O0097,I0019,374.19,True
O0097,I0023,243.33,True
O0097,I0025,90.33,True
O0097,I0021,310.2,True
O0097,I0020,488.31,True
O0097,I0022,302.95,True
O0097,I0024,224.46,True
O0097,I0018,413.05,True
O0098,I0023,271.03,True
O0098,I0024,241.96,True
O0098,I0020,478.24,True
O0098,I0022,291.85,True
O0098,I0018,379.64,True
O0098,I0025,92.8,True
O0098,I0021,307.39,True
O0098,I0019,367.87,True
O0099,I0024,248.89,True
O0099,I0019,378.16,True
O0099,I0025,86.87,True
O0099,I0023,243.7,True
O0099,I0022,284.35,True
O0099,I0018,403.44,True
O0099,I0021,291.34,False
O0099,I0020,478.08,True
O0100,I0021,303.36,True
O0100,I0025,91.5,True
O0100,I0024,247.39,True
O0100,I0018,360.18,True
O0100,I0022,318.52,True
O0100,I0019,332.59,True
O0100,I0023,272.44,True
O0100,I0020,446.72,True
O0101,I0041,489.59,True
O0101,I0039,516.75,True
O0101,I0042,409.72,True
O0101,I0040,480.49,True
O0101,I0043,339.8,True
O0101,I0038,439.35,True
O0102,I0039,504.27,True
O0102,I0038,456.58,True
O0102,I0042,418.84,True
O0102,I0040,472.35,True
O0102,I0043,357.75,False
O0102,I0041,432.56,True
O0103,I0040,476.47,True
O0103,I0043,346.01,True
O0103,I0042,417.92,True
O0103,I0041,452.72,True
O0103,I0038,464.67,True
O0103,I0039,515.03,True
O0104,I0039,577.91,True
O0104,I0042,454.2,True
O0104,I0041,482.51,True
O0104,I0038,424.96,True
O0104,I0043,333.01,True
O0104,I0040,454.82,True
O0105,I0042,450.39,True
O0105,I0039,576.54,True
O0105,I0040,446.96,True
O0105,I0038,426.91,True
O0105,I0043,332.4,True
O0105,I0041,452.76,True
O0106,I0040,484.03,True
O0106,I0042,462.6,True
O0106,I0039,513.85,True
O0106,I0041,477.85,True
O0106,I0043,350.75,True
O0106,I0038,419.5,True
O0107,I0042,429.41,True
O0107,I0043,351.97,True
O0107,I0039,558.98,True
O0107,I0038,426.22,True
O0107,I0041,453.45,True
O0107,I0040,457.22,True
O0108,I0043,357.48,True
O0108,I0042,439.56,False
O0108,I0040,455.47,True
O0108,I0038,412.57,True
O0108,I0041,475.78,True
O0108,I0039,546.68,True
O0109,I0043,354.51,True
O0109,I0042,451.72,True
O0109,I0039,505.96,True
O0109,I0040,477.6,True
O0109,I0038,411.11,True
O0109,I0041,442.98,True
O0110,I0042,456.54,True
O0110,I0038,463.37,True
O0110,I0039,534.42,True
O0110,I0040,428.45,True
O0110,I0041,459.18,True
O0110,I0043,333.79,True
O0111,I0047,458.32,True
O0111,I0048,323.07,True
O0111,I0044,332.61,True
O0111,I0046,383.44,True
O0111,I0045,491.19,True
O0112,I0044,337.54,True
O0112,I0045,486.01,True
O0112,I0048,315.66,True
O0112,I0047,468.36,True
O0112,I0046,341.15,True
O0113,I0044,376.29,True
O0113,I0046,363.76,True
O0113,I0048,306.28,True
O0113,I0047,430.02,True
O0113,I0045,472.42,False
O0114,I0044,365.99,True
O0114,I0045,480.58,True
O0114,I0047,470.19,True
O0114,I0048,301.77,True
O0114,I0046,350.74,True
O0115,I0045,430.15,True
O0115,I0046,337.6,True
O0115,I0047,484.31,True
O0115,I0044,341.43,True
O0115,I0048,315.8,True
O0116,I0044,382.17,True
O0116,I0047,466.03,True
O0116,I0046,337.03,True
O0116,I0045,470.17,True
O0116,I0048,286.76,True
O0117,I0045,493.18,True
O0117,I0047,486.0,True
O0117,I0044,376.39,True
O0117,I0046,371.91,True
O0117,I0048,305.93,True
O0118,I0046,350.72,True
O0118,I0044,358.15,True
O0118,I0048,304.44,False
O0118,I0045,463.2,True
O0118,I0047,435.32,True
O0119,I0046,372.47,True
O0119,I0047,439.98,True
O0119,I0048,297.59,True
O0119,I0044,364.23,True
O0119,I0045,440.05,True
O0120,I0045,481.12,True
O0120,I0046,335.41,True
O0120,I0048,318.69,True
O0120,I0044,335.71,True
O0120,I0047,427.62,True
O0121,I0050,465.32,True
O0121,I0049,489.78,True
O0121,I0052,326.6,True
O0121,I0051,324.51,True
O0122,I0049,436.15,True
O0122,I0051,334.07,True
O0122,I0050,463.78,True
O0122,I0052,304.36,True
O0123,I0049,450.62,True
O0123,I0050,423.12,True
O0123,I0051,318.32,True
O0123,I0052,310.81,True
O0124,I0051,316.97,True
O0124,I0049,440.25,True
O0124,I0050,422.11,True
O0124,I0052,296.88,True
O0125,I0050,438.66,True
O0125,I0049,487.11,True
O0125,I0051,317.9,True
O0125,I0052,327.33,False
O0126,I0050,452.96,True
O0126,I0049,469.86,True
O0126,I0051,361.13,True
O0126,I0052,312.37,True
O0127,I0049,464.25,True
O0127,I0052,322.23,True
O0127,I0051,331.9,True
O0127,I0050,449.67,True
O0128,I0052,309.31,True
O0128,I0050,430.65,True
O0128,I0049,429.76,True
O0128,I0051,361.15,True
O0129,I0049,445.06,True
O0129,I0051,361.3,True
O0129,I0050,438.37,True
O0129,I0052,314.77,True
O0130,I0051,332.4,True
O0130,I0049,493.75,False
O0130,I0052,319.49,False
O0130,I0050,422.45,True
O0131,I0054,249.44,True
O0131,I0057,646.08,True
O0131,I0056,302.94,True
O0131,I0053,236.79,True
O0131,I0055,289.36,True
O0132,I0057,657.29,True
O0132,I0055,267.52,True
O0132,I0054,233.81,True
O0132,I0053,238.41,True
O0132,I0056,313.25,True
O0133,I0054,242.21,True
O0133,I0057,654.36,True
O0133,I0055,283.41,True
O0133,I0053,249.85,True
O0133,I0056,308.83,False
O0134,I0054,227.67,True
O0134,I0056,299.35,True
O0134,I0055,287.3,True
O0134,I0053,267.38,True
O0134,I0057,623.11,True
O0135,I0053,265.58,True
O0135,I0057,571.45,True
O0135,I0054,222.26,True
O0135,I0056,297.83,True
O0135,I0055,278.01,True
O0136,I0054,241.78,True
O0136,I0056,302.16,True
O0136,I0053,251.98,True
O0136,I0055,296.54,True
O0136,I0057,596.84,True
O0137,I0053,238.8,True
O0137,I0057,590.63,False
O0137,I0056,327.86,True
O0137,I0054,221.67,True
O0137,I0055,288.45,True
O0138,I0055,305.18,True
O0138,I0053,261.51,False
O0138,I0057,633.92,True
O0138,I0056,322.41,True
O0138,I0054,245.36,True
O0139,I0057,580.64,True
O0139,I0054,227.05,True
O0139,I0056,305.56,True
O0139,I0055,296.19,True
O0139,I0053,261.9,True
O0140,I0056,317.1,True
O0140,I0053,247.09,True
O0140,I0055,276.29,True
O0140,I0057,574.67,True
O0140,I0054,224.85,True
O0141,I0064,466.96,True
O0141,I0062,554.11,True
O0141,I0059,428.78,True
O0141,I0065,502.9,True
O0141,I0058,244.57,True
O0141,I0063,348.24,True
O0141,I0060,443.69,False
O0141,I0061,509.01,True
O0142,I0064,430.35,True
O0142,I0058,239.78,True
O0142,I0061,478.84,True
O0142,I0065,514.52,True
O0142,I0059,436.46,True
O0142,I0062,548.13,True
O0142,I0060,438.8,True
O0142,I0063,332.2,True
O0143,I0060,493.55,True
O0143,I0065,545.33,True
O0143,I0062,527.45,True
O0143,I0059,407.32,True
O0143,I0064,435.28,True
O0143,I0063,363.51,True
O0143,I0061,538.0,True
O0143,I0058,257.87,True
O0144,I0061,533.41,True
O0144,I0063,355.79,True
O0144,I0058,252.05,True
O0144,I0060,449.73,True
O0144,I0062,584.33,True
O0144,I0065,536.25,True
O0144,I0059,391.92,True
O0144,I0064,439.67,True
O0145,I0064,434.73,True
O0145,I0065,506.26,True
O0145,I0058,256.57,True
O0145,I0063,341.91,True
O0145,I0061,500.08,False
O0145,I0062,573.77,True
O0145,I0059,405.72,True
O0145,I0060,457.68,True
O0146,I0065,517.36,True
O0146,I0059,426.33,True
O0146,I0060,463.16,True
O0146,I0062,525.85,True
O0146,I0058,253.94,True
O0146,I0061,506.16,True
O0146,I0063,367.35,True
O0146,I0064,464.55,True
O0147,I0060,454.88,True
O0147,I0058,258.63,True
O0147,I0061,511.38,True
O0147,I0059,404.85,True
O0147,I0062,548.37,True
O0147,I0065,522.17,True
O0147,I0063,358.31,True
O0147,I0064,443.29,True
O0148,I0061,512.54,True
O0148,I0063,375.37,True
O0148,I0065,547.18,True
O0148,I0058,262.68,True
O0148,I0064,493.61,True
O0148,I0059,417.6,True
O0148,I0062,592.89,True
O0148,I0060,462.58,True
O0149,I0060,457.95,True
O0149,I0058,265.3,True
O0149,I0061,481.89,True
O0149,I0062,575.96,True
O0149,I0059,432.47,True
O0149,I0065,525.23,True
O0149,I0063,339.51,False
O0149,I0064,438.9,True
O0150,I0059,408.49,True
O0150,I0061,479.86,True
O0150,I0058,271.73,True
O0150,I0063,345.7,True
O0150,I0065,493.8,True
O0150,I0064,438.46,True
O0150,I0062,564.71,True
O0150,I0060,487.82,True
O0151,I0064,427.94,True
O0151,I0062,538.84,False
O0151,I0065,512.34,True
O0151,I0061,548.24,True
O0151,I0058,236.58,True
O0151,I0063,374.43,True
O0151,I0060,477.33,True
O0151,I0059,391.82,True
O0152,I0060,460.44,True
O0152,I0065,533.05,True
O0152,I0061,494.69,True
O0152,I0059,426.96,True
O0152,I0058,241.57,False
O0152,I0062,529.98,True
O0152,I0064,466.87,True
O0152,I0063,339.08,True
O0153,I0058,241.0,True
O0153,I0063,344.58,True
O0153,I0061,498.94,True
O0153,I0059,426.33,True
O0153,I0060,492.13,True
O0153,I0064,444.24,True
O0153,I0062,560.37,True
O0153,I0065,493.52,True
O0154,I0065,536.64,True
O0154,I0058,237.8,True
O0154,I0059,401.05,True
O0154,I0062,552.62,True
O0154,I0060,434.15,True
O0154,I0063,331.65,True
O0154,I0061,520.25,True
O0154,I0064,428.33,True
O0155,I0062,527.16,True
O0155,I0060,451.03,True
O0155,I0065,532.73,True
O0155,I0058,252.36,True
O0155,I0059,390.72,True
O0155,I0063,347.78,True
O0155,I0064,443.77,True
O0155,I0061,496.68,False
O0156,I0064,476.13,False
O0156,I0061,537.7,True
O0156,I0059,425.6,True
O0156,I0062,542.61,True
O0156,I0063,380.77,True
O0156,I0065,492.8,True
O0156,I0058,255.54,True
O0156,I0060,483.75,True
O0157,I0062,558.4,True
O0157,I0058,238.99,True
O0157,I0065,477.81,True
O0157,I0064,441.79,True
O0157,I0061,484.33,True
O0157,I0059,434.19,True
O0157,I0060,439.16,True
O0157,I0063,345.19,True
O0158,I0060,464.31,True
O0158,I0062,559.94,True
O0158,I0065,514.88,True
O0158,I0058,241.09,True
O0158,I0059,415.24,True
O0158,I0064,484.14,True
O0158,I0061,485.3,True
O0158,I0063,360.86,False
O0159,I0058,256.45,True
O0159,I0062,596.8,True
O0159,I0065,496.46,True
O0159,I0060,475.06,True
O0159,I0063,371.16,True
O0159,I0059,423.49,True
O0159,I0061,486.41,True
O0159,I0064,470.59,True
O0160,I0058,254.06,True
O0160,I0065,492.36,True
O0160,I0064,431.54,True
O0160,I0061,521.85,True
O0160,I0059,433.09,True
O0160,I0062,522.19,True
O0160,I0060,492.85,True
O0160,I0063,333.46,True
O0161,I0058,265.35,True
O0161,I0065,548.54,True
O0161,I0060,445.61,True
O0161,I0061,524.34,True
O0161,I0062,588.21,True
O0161,I0064,481.12,True
O0161,I0063,349.15,True
O0161,I0059,385.34,False
O0162,I0060,460.85,True
O0162,I0062,563.57,True
O0162,I0064,430.73,True
O0162,I0059,404.23,True
O0162,I0058,251.28,True
O0162,I0065,506.75,True
O0162,I0063,368.84,True
O0162,I0061,516.57,True
O0163,I0060,470.34,True
O0163,I0062,542.21,True
O0163,I0061,533.07,False
O0163,I0064,464.65,True
O0163,I0059,419.8,True
O0163,I0058,250.8,True
O0163,I0065,505.16,True
O0163,I0063,334.7,True
O0164,I0059,396.08,True
O0164,I0061,523.13,True
O0164,I0064,479.66,True
O0164,I0058,262.17,True
O0164,I0062,570.07,True
O0164,I0060,464.13,True
O0164,I0065,525.67,True
O0164,I0063,342.15,True
O0165,I0064,481.9,True
O0165,I0060,442.98,True
O0165,I0061,543.66,True
O0165,I0065,486.34,True
O0165,I0063,332.79,True
O0165,I0062,552.6,True
O0165,I0059,400.45,True
O0165,I0058,267.73,True
O0166,I0062,590.81,True
O0166,I0065,548.12,True
O0166,I0061,500.45,True
O0166,I0064,434.94,True
O0166,I0063,379.79,True
O0166,I0058,243.53,True
O0166,I0060,437.01,True
O0166,I0059,413.4,True
O0167,I0059,405.69,True
O0167,I0064,435.86,True
O0167,I0062,574.87,True
O0167,I0065,486.61,True
O0167,I0061,498.57,True
O0167,I0058,257.6,True
O0167,I0063,360.02,True
O0167,I0060,491.56,True
O0168,I0062,537.82,True
O0168,I0059,381.93,True
O0168,I0058,244.96,True
O0168,I0061,507.46,True
O0168,I0063,371.31,True
O0168,I0065,525.82,True
O0168,I0060,439.53,True
O0168,I0064,489.44,True
O0169,I0061,515.78,False
O0169,I0058,250.57,True
O0169,I0065,500.18,True
O0169,I0062,541.71,True
O0169,I0063,361.58,True
O0169,I0064,433.06,True
O0169,I0060,467.52,True
O0169,I0059,403.51,True
O0170,I0061,477.07,True
O0170,I0060,451.61,True
O0170,I0062,596.39,True
O0170,I0063,372.61,True
O0170,I0059,384.16,True
O0170,I0064,486.55,True
O0170,I0058,265.34,True
O0170,I0065,499.32,True
O0171,I0058,250.72,True
O0171,I0062,530.43,True
O0171,I0060,479.22,True
O0171,I0059,386.49,True
O0171,I0063,371.69,True
O0171,I0065,534.6,True
O0171,I0061,509.24,True
O0171,I0064,471.9,True
O0172,I0064,440.79,True
O0172,I0059,428.84,True
O0172,I0063,367.9,True
O0172,I0061,505.73,True
O0172,I0065,503.87,True
O0172,I0062,546.19,True
O0172,I0060,436.94,True
O0172,I0058,261.14,True
O0173,I0059,407.83,True
O0173,I0065,489.48,True
O0173,I0064,432.42,True
O0173,I0060,477.97,True
O0173,I0063,357.2,True
O0173,I0062,544.05,True
O0173,I0061,528.83,True
O0173,I0058,261.78,True
O0174,I0060,460.73,False
O0174,I0064,457.06,True
O0174,I0062,543.37,True
O0174,I0065,536.5,True
O0174,I0063,350.11,True
O0174,I0061,534.35,True
O0174,I0058,262.52,True
O0174,I0059,383.97,True
O0175,I0060,431.8,True
O0175,I0062,530.84,True
O0175,I0063,373.52,True
O0175,I0065,524.87,True
O0175,I0059,436.31,True
O0175,I0064,451.71,False
O0175,I0058,256.32,True
O0175,I0061,532.82,True
O0176,I0060,465.27,True
O0176,I0062,563.74,True
O0176,I0059,433.86,True
O0176,I0063,343.08,True
O0176,I0061,523.82,True
O0176,I0064,440.57,False
O0176,I0058,243.82,True
O0176,I0065,480.72,True
O0177,I0061,526.08,True
O0177,I0062,579.01,True
O0177,I0058,270.92,True
O0177,I0063,358.12,True
O0177,I0060,444.4,True
O0177,I0065,534.78,True
O0177,I0059,432.39,True
O0177,I0064,457.26,False
O0178,I0060,427.74,True
O0178,I0061,484.6,True
O0178,I0062,536.09,True
O0178,I0064,469.43,True
O0178,I0058,263.22,True
O0178,I0063,337.23,True
O0178,I0065,532.61,True
O0178,I0059,392.24,True
O0179,I0058,269.36,True
O0179,I0064,452.42,True
O0179,I0065,488.19,True
O0179,I0063,340.44,True
O0179,I0061,543.94,True
O0179,I0062,589.93,True
O0179,I0060,490.21,True
O0179,I0059,415.95,True
O0180,I0060,487.14,True
O0180,I0065,535.53,True
O0180,I0062,578.77,True
O0180,I0061,536.84,True
O0180,I0058,267.74,True
O0180,I0059,413.5,True
O0180,I0064,484.26,True
O0180,I0063,336.3,True
O0181,I0272,483.99,True
O0181,I0270,299.24,True
O0181,I0069,268.34,True
O0181,I0068,225.53,True
O0181,I0263,353.7,True
O0181,I0268,306.63,True
O0181,I0275,127.97,True
O0181,I0277,393.28,True
O0181,I0267,156.42,True
O0181,I0274,205.7,True
O0181,I0276,279.79,True
O0181,I0273,314.02,True
O0181,I0071,325.21,True
O0181,I0265,177.16,True
O0181,I0067,186.17,True
O0181,I0271,230.88,True
O0181,I0264,286.69,True
O0181,I0266,365.96,True
O0182,I0268,306.55,True
O0182,I0273,316.53,True
O0182,I0066,133.8,True
O0182,I0269,189.81,True
O0182,I0272,486.87,True
O0182,I0070,214.51,True
O0182,I0274,209.19,True
O0182,I0069,258.67,True
O0182,I0068,217.94,True
O0182,I0067,186.65,True
O0182,I0263,359.8,True
O0182,I0275,129.44,True
O0182,I0271,218.04,True
O0182,I0071,302.77,True
O0182,I0266,336.02,True
O0182,I0276,275.7,True
O0182,I0265,186.21,True
O0182,I0264,306.7,True
O0183,I0275,125.2,True
O0183,I0276,279.21,True
O0183,I0269,177.59,True
O0183,I0277,385.57,True
O0183,I0273,360.68,True
O0183,I0067,180.54,True
O0183,I0270,302.47,True
O0183,I0066,139.58,True
O0183,I0266,360.84,True
O0183,I0263,320.2,True
O0183,I0069,242.6,True
O0183,I0264,323.43,True
O0183,I0272,478.06,True
O0183,I0068,220.4,True
O0183,I0268,285.42,True
O0183,I0265,184.74,True
O0183,I0267,142.1,True
O0183,I0070,210.9,True
O0184,I0272,540.96,True
O0184,I0270,284.6,True
O0184,I0067,194.84,True
O0184,I0273,313.64,True
O0184,I0264,309.03,True
O0184,I0274,209.68,True
O0184,I0271,225.63,True
O0184,I0268,300.82,True
O0184,I0263,360.5,True
O0184,I0275,123.37,False
O0184,I0071,291.58,True
O0184,I0267,154.89,True
O0184,I0265,172.57,True
O0184,I0276,278.24,True
O0184,I0269,174.8,True
O0184,I0070,192.64,True
O0184,I0266,369.03,True
O0184,I0066,126.71,True
O0185,I0071,299.19,True
O0185,I0267,155.16,True
O0185,I0272,547.98,True
O0185,I0270,275.73,True
O0185,I0277,399.1,True
O0185,I0275,133.89,True
O0185,I0274,205.63,True
O0185,I0269,195.72,True
O0185,I0268,275.65,True
O0185,I0067,171.72,True
O0185,I0264,284.53,True
O0185,I0068,249.54,True
O0185,I0271,225.29,True
O0185,I0273,352.31,True
O0185,I0069,251.38,True
O0185,I0066,124.63,True
O0185,I0265,171.24,True
O0185,I0070,193.0,True
O0186,I0272,517.15,True
O0186,I0273,333.76,True
O0186,I0274,211.87,True
O0186,I0275,132.64,True
O0186,I0263,325.33,True
O0186,I0276,274.92,True
O0186,I0271,243.8,True
O0186,I0267,157.35,True
O0186,I0068,251.86,True
O0186,I0071,323.27,True
O0186,I0268,283.9,True
O0186,I0067,177.62,True
O0186,I0069,243.04,True
O0186,I0269,170.92,True
O0186,I0070,213.5,True
O0186,I0264,307.05,True
O0186,I0265,193.84,True
O0186,I0277,421.33,True
O0187,I0265,187.21,True
O0187,I0276,278.33,True
O0187,I0267,153.32,True
O0187,I0272,539.9,True
O0187,I0071,300.46,True
O0187,I0269,185.42,True
O0187,I0066,127.93,True
O0187,I0069,252.3,True
O0187,I0273,323.69,True
O0187,I0271,218.61,False
O0187,I0264,326.01,True
O0187,I0070,212.87,True
O0187,I0268,302.99,True
O0187,I0266,350.44,True
O0187,I0277,432.55,True
O0187,I0067,191.96,True
O0187,I0275,124.71,True
O0187,I0270,266.88,True
O0188,I0272,498.54,False
O0188,I0271,246.44,True
O0188,I0066,130.88,False
O0188,I0067,188.71,True
O0188,I0071,302.34,False
O0188,I0267,157.69,True
O0188,I0069,253.29,False
O0188,I0068,232.61,True
O0188,I0274,199.13,True
O0188,I0265,188.93,True
O0188,I0264,323.4,True
O0188,I0266,354.54,True
O0188,I0270,295.64,True
O0188,I0268,304.46,True
O0188,I0273,315.46,True
O0188,I0277,380.59,True
O0188,I0276,302.49,True
O0188,I0269,182.25,True
O0189,I0274,199.73,True
O0189,I0264,303.27,True
O0189,I0266,341.45,True
O0189,I0268,286.42,True
O0189,I0071,292.04,True
O0189,I0270,296.96,True
O0189,I0272,489.93,True
O0189,I0070,201.69,True
O0189,I0067,189.77,True
O0189,I0267,157.62,True
O0189,I0068,239.54,True
O0189,I0066,141.0,True
O0189,I0271,248.51,True
O0189,I0277,419.41,False
O0189,I0273,350.64,True
O0189,I0276,265.97,True
O0189,I0265,182.1,True
O0189,I0263,344.98,True
O0190,I0264,312.97,True
O0190,I0067,188.31,True
O0190,I0277,381.89,True
O0190,I0272,538.77,True
O0190,I0270,278.12,True
O0190,I0071,313.01,True
O0190,I0268,305.94,True
O0190,I0275,130.33,True
O0190,I0267,158.23,True
O0190,I0271,224.86,True
O0190,I0274,191.04,True
O0190,I0276,302.3,True
O0190,I0266,362.52,True
O0190,I0265,174.18,True
O0190,I0263,340.31,True
O0190,I0069,260.92,True
O0190,I0066,125.38,True
O0190,I0269,176.12,True
O0191,I0067,188.12,True
O0191,I0270,290.45,True
O0191,I0274,204.03,True
O0191,I0263,325.32,True
O0191,I0068,242.48,True
O0191,I0265,176.35,True
O0191,I0264,311.32,True
O0191,I0069,254.29,True
O0191,I0271,228.8,True
O0191,I0273,332.14,True
O0191,I0277,412.3,True
O0191,I0071,290.03,True
O0191,I0269,174.33,True
O0191,I0266,382.83,True
O0191,I0276,280.44,True
O0191,I0267,153.31,True
O0191,I0268,293.44,True
O0191,I0066,122.78,True
O0192,I0066,134.37,True
O0192,I0070,197.77,True
O0192,I0275,139.72,True
O0192,I0068,239.66,True
O0192,I0264,318.71,True
O0192,I0277,422.29,True
O0192,I0272,475.91,True
O0192,I0269,171.16,True
O0192,I0274,191.67,True
O0192,I0271,232.16,True
O0192,I0270,289.94,True
O0192,I0267,159.88,True
O0192,I0273,340.71,True
O0192,I0268,283.24,True
O0192,I0265,187.29,True
O0192,I0266,342.41,True
O0192,I0069,261.94,False
O0192,I0071,328.72,True
O0193,I0265,174.93,True
O0193,I0070,202.88,True
O0193,I0067,180.75,True
O0193,I0267,152.75,True
O0193,I0274,189.86,True
O0193,I0269,180.92,True
O0193,I0263,340.95,True
O0193,I0270,278.68,True
O0193,I0272,546.48,True
O0193,I0264,289.76,True
O0193,I0275,133.08,True
O0193,I0276,271.94,True
O0193,I0277,417.1,True
O0193,I0266,351.58,True
O0193,I0268,302.9,True
O0193,I0068,220.53,True
O0193,I0066,139.01,True
O0193,I0271,250.08,True
O0194,I0276,275.86,True
O0194,I0275,127.66,True
O0194,I0070,190.35,True
O0194,I0267,150.55,True
O0194,I0274,202.28,True
O0194,I0069,247.06,True
O0194,I0266,382.76,True
O0194,I0277,379.65,True
O0194,I0269,173.07,False
O0194,I0273,347.98,True
O0194,I0264,323.96,True
O0194,I0271,240.65,True
O0194,I0066,130.7,True
O0194,I0068,248.95,True
O0194,I0268,282.15,True
O0194,I0067,196.2,True
O0194,I0263,336.09,True
O0194,I0265,187.18,True
O0195,I0068,232.64,True
O0195,I0066,133.29,True
O0195,I0269,174.91,True
O0195,I0276,288.07,True
O0195,I0264,308.08,True
O0195,I0267,151.61,False
O0195,I0274,211.82,True
O0195,I0273,358.63,True
O0195,I0071,323.9,True
O0195,I0277,389.91,True
O0195,I0069,263.94,True
O0195,I0263,327.55,True
O0195,I0270,267.61,True
O0195,I0271,232.35,True
O0195,I0275,135.88,True
O0195,I0067,174.36,True
O0195,I0268,272.7,True
O0195,I0265,185.04,True
O0196,I0272,482.21,True
O0196,I0270,286.28,True
O0196,I0277,390.11,True
O0196,I0275,139.43,True
O0196,I0263,361.21,True
O0196,I0071,325.6,True
O0196,I0267,149.39,True
O0196,I0068,236.35,False
O0196,I0271,250.8,False
O0196,I0069,273.78,True
O0196,I0066,123.74,True
O0196,I0273,321.39,True
O0196,I0070,192.9,True
O0196,I0276,268.97,True
O0196,I0266,353.2,True
O0196,I0264,321.23,True
O0196,I0265,184.5,True
O0196,I0067,188.72,True
O0197,I0263,321.7,True
O0197,I0273,355.72,True
O0197,I0266,343.53,True
O0197,I0071,292.6,True
O0197,I0265,177.06,True
O0197,I0276,275.22,False
O0197,I0268,266.5,True
O0197,I0271,250.1,True
O0197,I0267,144.07,True
O0197,I0272,521.3,True
O0197,I0277,430.88,True
O0197,I0067,179.43,True
O0197,I0070,218.13,True
O0197,I0269,195.15,True
O0197,I0275,137.19,True
O0197,I0270,279.13,True
O0197,I0264,289.49,True
O0197,I0066,126.52,True
O0198,I0066,124.96,True
O0198,I0067,190.95,True
O0198,I0275,132.91,True
O0198,I0265,170.29,False
O0198,I0264,297.85,True
O0198,I0270,265.7,True
O0198,I0274,198.94,True
O0198,I0276,277.73,True
O0198,I0271,238.24,True
O0198,I0070,212.46,True
O0198,I0272,503.23,True
O0198,I0267,148.7,True
O0198,I0268,290.51,False
O0198,I0263,350.43,True
O0198,I0269,192.89,True
O0198,I0277,404.92,True
O0198,I0266,356.63,True
O0198,I0068,231.4,True
O0199,I0070,211.01,True
O0199,I0277,416.69,True
O0199,I0270,290.46,True
O0199,I0274,217.71,True
O0199,I0265,187.96,True
O0199,I0275,136.85,True
O0199,I0276,285.27,True
O0199,I0263,346.53,True
O0199,I0268,275.85,True
O0199,I0066,128.12,True
O0199,I0068,232.19,True
O0199,I0273,354.66,True
O0199,I0271,237.29,True
O0199,I0071,317.53,True
O0199,I0266,334.76,True
O0199,I0267,154.81,True
O0199,I0264,308.4,True
O0199,I0269,192.86,True
O0200,I0067,171.47,True
O0200,I0266,376.61,True
O0200,I0270,269.91,True
O0200,I0267,145.5,True
O0200,I0066,138.24,True
O0200,I0068,222.91,True
O0200,I0275,136.21,True
O0200,I0276,295.62,True
O0200,I0263,350.46,True
O0200,I0269,184.62,True
O0200,I0071,294.93,True
O0200,I0265,188.03,True
O0200,I0277,396.65,True
O0200,I0274,204.0,True
O0200,I0268,267.24,True
O0200,I0070,214.85,True
O0200,I0264,294.16,True
O0200,I0271,237.64,True
O0201,I0073,171.67,True
O0201,I0076,199.64,True
O0201,I0072,128.67,True
O0201,I0074,185.98,True
O0201,I0075,229.35,True
O0202,I0074,186.28,True
O0202,I0072,140.67,True
O0202,I0076,192.29,True
O0202,I0073,166.83,True
O0202,I0075,238.88,True
O0203,I0075,240.13,True
O0203,I0072,130.44,True
O0203,I0073,168.52,True
O0203,I0074,180.87,True
O0203,I0076,214.65,False
O0204,I0076,194.99,True
O0204,I0075,238.27,True
O0204,I0072,129.4,True
O0204,I0074,184.7,True
O0204,I0073,159.14,True
O0205,I0072,127.05,True
O0205,I0076,209.62,True
O0205,I0074,188.17,False
O0205,I0075,247.24,True
O0205,I0073,156.47,True
O0206,I0073,171.0,True
O0206,I0072,130.58,True
O0206,I0074,175.87,True
O0206,I0076,200.06,True
O0206,I0075,234.63,True
O0207,I0075,240.12,True
O0207,I0073,157.71,True
O0207,I0076,194.69,True
O0207,I0074,193.32,True
O0207,I0072,130.9,True
O0208,I0076,217.83,True
O0208,I0072,131.89,True
O0208,I0074,184.62,True
O0208,I0075,220.04,True
O0208,I0073,158.42,True
O0209,I0076,195.57,True
O0209,I0075,219.93,True
O0209,I0074,185.48,True
O0209,I0072,138.19,True
O0209,I0073,152.8,True
O0210,I0076,209.61,True
O0210,I0072,134.01,True
O0210,I0073,168.25,True
O0210,I0074,184.27,True
O0210,I0075,232.84,True
O0211,I0072,140.1,True
O0211,I0074,184.56,True
O0211,I0076,199.68,True
O0211,I0075,231.61,True
O0211,I0073,157.96,True
